,YEAR,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CANCELLATION_CODE,DIVERTED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 38
63121,2019,7,2019-12-22,WN,N8647A,2616,10423,AUS,"Austin, TX",TX,Texas,14679,SAN,"San Diego, CA",CA,California,2125,2123.0,-2.0,0.0,12.0,2135.0,2226.0,9.0,2230,2235.0,5.0,5.0,0.0,,0.0,171.0,1164.0,,,,,,
63122,2019,7,2019-12-22,WN,N8559Q,3747,10423,AUS,"Austin, TX",TX,Texas,14679,SAN,"San Diego, CA",CA,California,950,947.0,-3.0,0.0,10.0,957.0,1033.0,3.0,1055,1036.0,-19.0,0.0,0.0,,0.0,156.0,1164.0,,,,,,
63123,2019,7,2019-12-22,WN,N7825A,5460,10423,AUS,"Austin, TX",TX,Texas,14679,SAN,"San Diego, CA",CA,California,1715,1823.0,68.0,68.0,15.0,1838.0,1918.0,3.0,1820,1921.0,61.0,61.0,0.0,,0.0,160.0,1164.0,5.0,0.0,0.0,0.0,56.0,
63124,2019,7,2019-12-22,WN,N7742B,4318,10423,AUS,"Austin, TX",TX,Texas,14771,SFO,"San Francisco, CA",CA,California,2145,2147.0,2.0,2.0,11.0,2158.0,2326.0,6.0,2345,2332.0,-13.0,0.0,0.0,,0.0,208.0,1504.0,,,,,,
63125,2019,7,2019-12-22,WN,N455WN,1304,10423,AUS,"Austin, TX",TX,Texas,14831,SJC,"San Jose, CA",CA,California,2040,2119.0,39.0,39.0,10.0,2129.0,2251.0,8.0,2235,2259.0,24.0,24.0,0.0,,0.0,202.0,1476.0,1.0,0.0,0.0,0.0,23.0,
63126,2019,7,2019-12-22,WN,N8649A,5064,10423,AUS,"Austin, TX",TX,Texas,14831,SJC,"San Jose, CA",CA,California,620,638.0,18.0,18.0,21.0,659.0,835.0,3.0,815,838.0,23.0,23.0,0.0,,0.0,216.0,1476.0,0.0,0.0,5.0,18.0,0.0,
63127,2019,7,2019-12-22,WN,N8545V,1590,10423,AUS,"Austin, TX",TX,Texas,14893,SMF,"Sacramento, CA",CA,California,1330,1332.0,2.0,2.0,11.0,1343.0,1503.0,8.0,1525,1511.0,-14.0,0.0,0.0,,0.0,200.0,1481.0,,,,,,
63128,2019,7,2019-12-22,WN,N416WN,3117,10693,BNA,"Nashville, TN",TN,Tennessee,10800,BUR,"Burbank, CA",CA,California,1645,1655.0,10.0,10.0,12.0,1707.0,1926.0,2.0,1920,1928.0,8.0,8.0,0.0,,0.0,259.0,1791.0,,,,,,
63129,2019,7,2019-12-22,WN,N941WN,2667,10693,BNA,"Nashville, TN",TN,Tennessee,12892,LAX,"Los Angeles, CA",CA,California,1345,1404.0,19.0,19.0,11.0,1415.0,1615.0,3.0,1630,1618.0,-12.0,0.0,0.0,,0.0,240.0,1797.0,,,,,,
63130,2019,7,2019-12-22,WN,N293WN,2908,10693,BNA,"Nashville, TN",TN,Tennessee,12892,LAX,"Los Angeles, CA",CA,California,630,628.0,-2.0,0.0,9.0,637.0,839.0,24.0,915,903.0,-12.0,0.0,0.0,,0.0,242.0,1797.0,,,,,,
63131,2019,7,2019-12-22,WN,N568WN,3468,10693,BNA,"Nashville, TN",TN,Tennessee,12892,LAX,"Los Angeles, CA",CA,California,2020,2052.0,32.0,32.0,18.0,2110.0,2314.0,30.0,2305,2344.0,39.0,39.0,0.0,,0.0,244.0,1797.0,0.0,0.0,39.0,0.0,0.0,
63132,2019,7,2019-12-22,WN,N8675A,2711,10693,BNA,"Nashville, TN",TN,Tennessee,13796,OAK,"Oakland, CA",CA,California,740,739.0,-1.0,0.0,9.0,748.0,1025.0,11.0,1045,1036.0,-9.0,0.0,0.0,,0.0,277.0,1959.0,,,,,,
63133,2019,7,2019-12-22,WN,N8571Z,2380,10693,BNA,"Nashville, TN",TN,Tennessee,14679,SAN,"San Diego, CA",CA,California,1905,1931.0,26.0,26.0,11.0,1942.0,2126.0,3.0,2135,2129.0,-6.0,0.0,0.0,,0.0,224.0,1751.0,,,,,,
63134,2019,7,2019-12-22,WN,N8519R,4349,10693,BNA,"Nashville, TN",TN,Tennessee,14679,SAN,"San Diego, CA",CA,California,550,551.0,1.0,1.0,9.0,600.0,747.0,4.0,825,751.0,-34.0,0.0,0.0,,0.0,227.0,1751.0,,,,,,
63135,2019,7,2019-12-22,WN,N935WN,2721,10693,BNA,"Nashville, TN",TN,Tennessee,14831,SJC,"San Jose, CA",CA,California,740,741.0,1.0,1.0,9.0,750.0,1032.0,2.0,1040,1034.0,-6.0,0.0,0.0,,0.0,282.0,1947.0,,,,,,
63136,2019,7,2019-12-22,WN,N765SW,5289,10713,BOI,"Boise, ID",ID,Idaho,13796,OAK,"Oakland, CA",CA,California,600,724.0,84.0,84.0,11.0,735.0,801.0,4.0,645,805.0,80.0,80.0,0.0,,0.0,86.0,512.0,80.0,0.0,0.0,0.0,0.0,
63137,2019,7,2019-12-22,WN,N755SA,2757,10713,BOI,"Boise, ID",ID,Idaho,14679,SAN,"San Diego, CA",CA,California,1205,1212.0,7.0,7.0,8.0,1220.0,1323.0,3.0,1315,1326.0,11.0,11.0,0.0,,0.0,123.0,749.0,,,,,,
63138,2019,7,2019-12-22,WN,N232WN,2678,10713,BOI,"Boise, ID",ID,Idaho,14831,SJC,"San Jose, CA",CA,California,1935,2056.0,81.0,81.0,11.0,2107.0,2134.0,4.0,2020,2138.0,78.0,78.0,0.0,,0.0,87.0,523.0,0.0,0.0,0.0,0.0,78.0,
63139,2019,7,2019-12-22,WN,N7855A,4098,10713,BOI,"Boise, ID",ID,Idaho,14831,SJC,"San Jose, CA",CA,California,645,641.0,-4.0,0.0,10.0,651.0,729.0,2.0,730,731.0,1.0,1.0,0.0,,0.0,98.0,523.0,,,,,,
63140,2019,7,2019-12-22,WN,N232WN,2688,10713,BOI,"Boise, ID",ID,Idaho,14893,SMF,"Sacramento, CA",CA,California,1535,1531.0,-4.0,0.0,6.0,1537.0,1549.0,6.0,1600,1555.0,-5.0,0.0,0.0,,0.0,72.0,437.0,,,,,,
63141,2019,7,2019-12-22,WN,N8328A,4437,10713,BOI,"Boise, ID",ID,Idaho,14893,SMF,"Sacramento, CA",CA,California,1000,1227.0,147.0,147.0,8.0,1235.0,1246.0,23.0,1025,1309.0,164.0,164.0,0.0,,0.0,71.0,437.0,0.0,0.0,17.0,0.0,147.0,
63142,2019,7,2019-12-22,WN,N7723E,2044,10800,BUR,"Burbank, CA",CA,California,10693,BNA,"Nashville, TN",TN,Tennessee,950,1020.0,30.0,30.0,12.0,1032.0,1600.0,4.0,1540,1604.0,24.0,24.0,0.0,,0.0,208.0,1791.0,10.0,0.0,0.0,0.0,14.0,
63143,2019,7,2019-12-22,WN,N747SA,1508,10800,BUR,"Burbank, CA",CA,California,11259,DAL,"Dallas, TX",TX,Texas,1545,1640.0,55.0,55.0,11.0,1651.0,2121.0,10.0,2040,2131.0,51.0,51.0,0.0,,0.0,150.0,1243.0,51.0,0.0,0.0,0.0,0.0,
63144,2019,7,2019-12-22,WN,N8656B,925,10800,BUR,"Burbank, CA",CA,California,11292,DEN,"Denver, CO",CO,Colorado,705,705.0,0.0,0.0,9.0,714.0,957.0,13.0,1025,1010.0,-15.0,0.0,0.0,,0.0,103.0,850.0,,,,,,
63145,2019,7,2019-12-22,WN,N719SW,2623,10800,BUR,"Burbank, CA",CA,California,11292,DEN,"Denver, CO",CO,Colorado,910,926.0,16.0,16.0,26.0,952.0,1233.0,5.0,1225,1238.0,13.0,13.0,0.0,,0.0,101.0,850.0,,,,,,
63146,2019,7,2019-12-22,WN,N279WN,4310,10800,BUR,"Burbank, CA",CA,California,11292,DEN,"Denver, CO",CO,Colorado,1235,1249.0,14.0,14.0,30.0,1319.0,1603.0,7.0,1550,1610.0,20.0,20.0,0.0,,0.0,104.0,850.0,3.0,0.0,6.0,0.0,11.0,
63147,2019,7,2019-12-22,WN,N7880D,2920,10800,BUR,"Burbank, CA",CA,California,12191,HOU,"Houston, TX",TX,Texas,1425,1516.0,51.0,51.0,12.0,1528.0,2015.0,3.0,1935,2018.0,43.0,43.0,0.0,,0.0,167.0,1389.0,15.0,0.0,0.0,0.0,28.0,
63148,2019,7,2019-12-22,WN,N230WN,1076,10800,BUR,"Burbank, CA",CA,California,12889,LAS,"Las Vegas, NV",NV,Nevada,915,923.0,8.0,8.0,12.0,935.0,1016.0,4.0,1020,1020.0,0.0,0.0,0.0,,0.0,41.0,223.0,,,,,,
63149,2019,7,2019-12-22,WN,N966WN,1634,10800,BUR,"Burbank, CA",CA,California,12889,LAS,"Las Vegas, NV",NV,Nevada,1815,1843.0,28.0,28.0,11.0,1854.0,1935.0,5.0,1920,1940.0,20.0,20.0,0.0,,0.0,41.0,223.0,11.0,0.0,0.0,0.0,9.0,
63150,2019,7,2019-12-22,WN,N474WN,1776,10800,BUR,"Burbank, CA",CA,California,12889,LAS,"Las Vegas, NV",NV,Nevada,1455,1455.0,0.0,0.0,9.0,1504.0,1546.0,4.0,1600,1550.0,-10.0,0.0,0.0,,0.0,42.0,223.0,,,,,,
63151,2019,7,2019-12-22,WN,N276WN,2652,10800,BUR,"Burbank, CA",CA,California,12889,LAS,"Las Vegas, NV",NV,Nevada,1925,1947.0,22.0,22.0,11.0,1958.0,2038.0,3.0,2030,2041.0,11.0,11.0,0.0,,0.0,40.0,223.0,,,,,,
63152,2019,7,2019-12-22,WN,N210WN,4319,10800,BUR,"Burbank, CA",CA,California,12889,LAS,"Las Vegas, NV",NV,Nevada,800,817.0,17.0,17.0,12.0,829.0,908.0,7.0,910,915.0,5.0,5.0,0.0,,0.0,39.0,223.0,,,,,,
63153,2019,7,2019-12-22,WN,N7852A,5518,10800,BUR,"Burbank, CA",CA,California,12889,LAS,"Las Vegas, NV",NV,Nevada,720,716.0,-4.0,0.0,11.0,727.0,808.0,3.0,835,811.0,-24.0,0.0,0.0,,0.0,41.0,223.0,,,,,,
63154,2019,7,2019-12-22,WN,N474WN,5593,10800,BUR,"Burbank, CA",CA,California,12889,LAS,"Las Vegas, NV",NV,Nevada,1125,1123.0,-2.0,0.0,11.0,1134.0,1213.0,3.0,1235,1216.0,-19.0,0.0,0.0,,0.0,39.0,223.0,,,,,,
63155,2019,7,2019-12-22,WN,N707SA,5694,10800,BUR,"Burbank, CA",CA,California,12889,LAS,"Las Vegas, NV",NV,Nevada,1335,1411.0,36.0,36.0,12.0,1423.0,1503.0,4.0,1440,1507.0,27.0,27.0,0.0,,0.0,40.0,223.0,0.0,0.0,0.0,0.0,27.0,
63156,2019,7,2019-12-22,WN,N7878A,5535,10800,BUR,"Burbank, CA",CA,California,13232,MDW,"Chicago, IL",IL,Illinois,1505,1513.0,8.0,8.0,10.0,1523.0,2039.0,5.0,2100,2044.0,-16.0,0.0,0.0,,0.0,196.0,1740.0,,,,,,
63157,2019,7,2019-12-22,WN,N479WN,25,10800,BUR,"Burbank, CA",CA,California,13796,OAK,"Oakland, CA",CA,California,2130,2136.0,6.0,6.0,13.0,2149.0,2236.0,4.0,2245,2240.0,-5.0,0.0,0.0,,0.0,47.0,325.0,,,,,,
63158,2019,7,2019-12-22,WN,N726SW,1734,10800,BUR,"Burbank, CA",CA,California,13796,OAK,"Oakland, CA",CA,California,1015,1016.0,1.0,1.0,14.0,1030.0,1123.0,3.0,1135,1126.0,-9.0,0.0,0.0,,0.0,53.0,325.0,,,,,,
63159,2019,7,2019-12-22,WN,N715SW,1865,10800,BUR,"Burbank, CA",CA,California,13796,OAK,"Oakland, CA",CA,California,1755,2024.0,149.0,149.0,8.0,2032.0,2118.0,5.0,1910,2123.0,133.0,133.0,0.0,,0.0,46.0,325.0,15.0,0.0,0.0,0.0,118.0,
63160,2019,7,2019-12-22,WN,N729SW,1914,10800,BUR,"Burbank, CA",CA,California,13796,OAK,"Oakland, CA",CA,California,1955,2033.0,38.0,38.0,12.0,2045.0,2138.0,7.0,2110,2145.0,35.0,35.0,0.0,,0.0,53.0,325.0,11.0,0.0,0.0,0.0,24.0,
63161,2019,7,2019-12-22,WN,N7746C,2672,10800,BUR,"Burbank, CA",CA,California,13796,OAK,"Oakland, CA",CA,California,805,801.0,-4.0,0.0,12.0,813.0,912.0,21.0,925,933.0,8.0,8.0,0.0,,0.0,59.0,325.0,,,,,,
63162,2019,7,2019-12-22,WN,N475WN,2782,10800,BUR,"Burbank, CA",CA,California,13796,OAK,"Oakland, CA",CA,California,1200,1510.0,190.0,190.0,9.0,1519.0,1610.0,5.0,1320,1615.0,175.0,175.0,0.0,,0.0,51.0,325.0,22.0,0.0,0.0,0.0,153.0,
63163,2019,7,2019-12-22,WN,N745SW,2791,10800,BUR,"Burbank, CA",CA,California,13796,OAK,"Oakland, CA",CA,California,1520,1607.0,47.0,47.0,11.0,1618.0,1709.0,5.0,1635,1714.0,39.0,39.0,0.0,,0.0,51.0,325.0,10.0,0.0,0.0,0.0,29.0,
63164,2019,7,2019-12-22,WN,N902WN,2823,10800,BUR,"Burbank, CA",CA,California,13796,OAK,"Oakland, CA",CA,California,1850,2215.0,205.0,205.0,11.0,2226.0,2312.0,43.0,2005,2355.0,230.0,230.0,0.0,,0.0,46.0,325.0,0.0,0.0,25.0,0.0,205.0,
63165,2019,7,2019-12-22,WN,N270WN,4409,10800,BUR,"Burbank, CA",CA,California,13796,OAK,"Oakland, CA",CA,California,905,900.0,-5.0,0.0,14.0,914.0,1015.0,3.0,1020,1018.0,-2.0,0.0,0.0,,0.0,61.0,325.0,,,,,,
63166,2019,7,2019-12-22,WN,N724SW,4424,10800,BUR,"Burbank, CA",CA,California,13796,OAK,"Oakland, CA",CA,California,1430,1509.0,39.0,39.0,9.0,1518.0,1607.0,4.0,1550,1611.0,21.0,21.0,0.0,,0.0,49.0,325.0,8.0,0.0,0.0,0.0,13.0,
63167,2019,7,2019-12-22,WN,N7877H,4611,10800,BUR,"Burbank, CA",CA,California,13796,OAK,"Oakland, CA",CA,California,730,724.0,-6.0,0.0,10.0,734.0,831.0,3.0,855,834.0,-21.0,0.0,0.0,,0.0,57.0,325.0,,,,,,
63168,2019,7,2019-12-22,WN,N770SA,4765,10800,BUR,"Burbank, CA",CA,California,13796,OAK,"Oakland, CA",CA,California,1635,1652.0,17.0,17.0,11.0,1703.0,1750.0,5.0,1755,1755.0,0.0,0.0,0.0,,0.0,47.0,325.0,,,,,,
63169,2019,7,2019-12-22,WN,N436WN,4786,10800,BUR,"Burbank, CA",CA,California,13796,OAK,"Oakland, CA",CA,California,2055,2125.0,30.0,30.0,8.0,2133.0,2220.0,18.0,2210,2238.0,28.0,28.0,0.0,,0.0,47.0,325.0,13.0,0.0,0.0,0.0,15.0,
63170,2019,7,2019-12-22,WN,N556WN,4107,10800,BUR,"Burbank, CA",CA,California,14057,PDX,"Portland, OR",OR,Oregon,1045,1132.0,47.0,47.0,27.0,1159.0,1342.0,2.0,1305,1344.0,39.0,39.0,0.0,,0.0,103.0,817.0,26.0,0.0,0.0,0.0,13.0,
63171,2019,7,2019-12-22,WN,N931WN,1575,10800,BUR,"Burbank, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,1400,1405.0,5.0,5.0,20.0,1425.0,1624.0,4.0,1630,1628.0,-2.0,0.0,0.0,,0.0,59.0,369.0,,,,,,
63172,2019,7,2019-12-22,WN,N250WN,2276,10800,BUR,"Burbank, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,1910,1931.0,21.0,21.0,12.0,1943.0,2146.0,5.0,2130,2151.0,21.0,21.0,0.0,,0.0,63.0,369.0,12.0,0.0,0.0,0.0,9.0,
63173,2019,7,2019-12-22,WN,N437WN,3396,10800,BUR,"Burbank, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,1105,1117.0,12.0,12.0,9.0,1126.0,1322.0,4.0,1330,1326.0,-4.0,0.0,0.0,,0.0,56.0,369.0,,,,,,
63174,2019,7,2019-12-22,WN,N474WN,3843,10800,BUR,"Burbank, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,700,652.0,-8.0,0.0,9.0,701.0,856.0,4.0,930,900.0,-30.0,0.0,0.0,,0.0,55.0,369.0,,,,,,
63175,2019,7,2019-12-22,WN,N707SA,4327,10800,BUR,"Burbank, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,1715,1746.0,31.0,31.0,18.0,1804.0,2002.0,3.0,1940,2005.0,25.0,25.0,0.0,,0.0,58.0,369.0,11.0,0.0,0.0,0.0,14.0,
63176,2019,7,2019-12-22,WN,N7856A,4503,10800,BUR,"Burbank, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,2045,2318.0,153.0,153.0,11.0,2329.0,132.0,3.0,2305,135.0,150.0,150.0,0.0,,0.0,63.0,369.0,0.0,0.0,0.0,0.0,150.0,
63177,2019,7,2019-12-22,WN,N7852A,1152,10800,BUR,"Burbank, CA",CA,California,14771,SFO,"San Francisco, CA",CA,California,1500,1523.0,23.0,23.0,21.0,1544.0,1648.0,4.0,1625,1652.0,27.0,27.0,0.0,,0.0,64.0,326.0,18.0,0.0,4.0,0.0,5.0,
63178,2019,7,2019-12-22,WN,N8673F,2741,10800,BUR,"Burbank, CA",CA,California,14771,SFO,"San Francisco, CA",CA,California,1150,1206.0,16.0,16.0,18.0,1224.0,1323.0,5.0,1315,1328.0,13.0,13.0,0.0,,0.0,59.0,326.0,,,,,,
63179,2019,7,2019-12-22,WN,N8628A,3134,10800,BUR,"Burbank, CA",CA,California,14771,SFO,"San Francisco, CA",CA,California,2110,2246.0,96.0,96.0,9.0,2255.0,2346.0,8.0,2230,2354.0,84.0,84.0,0.0,,0.0,51.0,326.0,0.0,0.0,0.0,0.0,84.0,
63180,2019,7,2019-12-22,WN,N736SA,4383,10800,BUR,"Burbank, CA",CA,California,14771,SFO,"San Francisco, CA",CA,California,715,900.0,105.0,105.0,11.0,911.0,1020.0,2.0,835,1022.0,107.0,107.0,0.0,,0.0,69.0,326.0,0.0,0.0,107.0,0.0,0.0,
63181,2019,7,2019-12-22,WN,N404WN,4867,10800,BUR,"Burbank, CA",CA,California,14771,SFO,"San Francisco, CA",CA,California,1835,1836.0,1.0,1.0,16.0,1852.0,1944.0,5.0,1955,1949.0,-6.0,0.0,0.0,,0.0,52.0,326.0,,,,,,
63182,2019,7,2019-12-22,WN,N949WN,1260,10800,BUR,"Burbank, CA",CA,California,14831,SJC,"San Jose, CA",CA,California,1735,1820.0,45.0,45.0,9.0,1829.0,1914.0,3.0,1845,1917.0,32.0,32.0,0.0,,0.0,45.0,296.0,13.0,0.0,0.0,0.0,19.0,
63183,2019,7,2019-12-22,WN,N7873A,1709,10800,BUR,"Burbank, CA",CA,California,14831,SJC,"San Jose, CA",CA,California,1330,1410.0,40.0,40.0,17.0,1427.0,1514.0,4.0,1445,1518.0,33.0,33.0,0.0,,0.0,47.0,296.0,15.0,0.0,0.0,0.0,18.0,
63184,2019,7,2019-12-22,WN,N498WN,2735,10800,BUR,"Burbank, CA",CA,California,14831,SJC,"San Jose, CA",CA,California,1030,1056.0,26.0,26.0,15.0,1111.0,1205.0,5.0,1145,1210.0,25.0,25.0,0.0,,0.0,54.0,296.0,13.0,0.0,0.0,0.0,12.0,
63185,2019,7,2019-12-22,WN,N731SA,2770,10800,BUR,"Burbank, CA",CA,California,14831,SJC,"San Jose, CA",CA,California,1835,1853.0,18.0,18.0,8.0,1901.0,1946.0,5.0,1945,1951.0,6.0,6.0,0.0,,0.0,45.0,296.0,,,,,,
63186,2019,7,2019-12-22,WN,N945WN,2903,10800,BUR,"Burbank, CA",CA,California,14831,SJC,"San Jose, CA",CA,California,905,1230.0,205.0,205.0,13.0,1243.0,1331.0,3.0,1015,1334.0,199.0,199.0,0.0,,0.0,48.0,296.0,0.0,0.0,0.0,0.0,199.0,
63187,2019,7,2019-12-22,WN,N416WN,3117,10800,BUR,"Burbank, CA",CA,California,14831,SJC,"San Jose, CA",CA,California,1955,2001.0,6.0,6.0,15.0,2016.0,2101.0,5.0,2105,2106.0,1.0,1.0,0.0,,0.0,45.0,296.0,,,,,,
63188,2019,7,2019-12-22,WN,N900WN,4121,10800,BUR,"Burbank, CA",CA,California,14831,SJC,"San Jose, CA",CA,California,1520,1615.0,55.0,55.0,8.0,1623.0,1709.0,3.0,1630,1712.0,42.0,42.0,0.0,,0.0,46.0,296.0,10.0,0.0,0.0,0.0,32.0,
63189,2019,7,2019-12-22,WN,N716SW,4739,10800,BUR,"Burbank, CA",CA,California,14831,SJC,"San Jose, CA",CA,California,800,757.0,-3.0,0.0,11.0,808.0,854.0,3.0,910,857.0,-13.0,0.0,0.0,,0.0,46.0,296.0,,,,,,
63190,2019,7,2019-12-22,WN,N263WN,4758,10800,BUR,"Burbank, CA",CA,California,14831,SJC,"San Jose, CA",CA,California,710,703.0,-7.0,0.0,10.0,713.0,801.0,2.0,825,803.0,-22.0,0.0,0.0,,0.0,48.0,296.0,,,,,,
63191,2019,7,2019-12-22,WN,N222WN,5503,10800,BUR,"Burbank, CA",CA,California,14831,SJC,"San Jose, CA",CA,California,1220,1248.0,28.0,28.0,15.0,1303.0,1349.0,3.0,1335,1352.0,17.0,17.0,0.0,,0.0,46.0,296.0,4.0,0.0,0.0,0.0,13.0,
63192,2019,7,2019-12-22,WN,N7882B,4300,10800,BUR,"Burbank, CA",CA,California,14869,SLC,"Salt Lake City, UT",UT,Utah,1520,1617.0,57.0,57.0,13.0,1630.0,1843.0,5.0,1805,1848.0,43.0,43.0,0.0,,0.0,73.0,574.0,5.0,0.0,0.0,0.0,38.0,
63193,2019,7,2019-12-22,WN,N242WN,1243,10800,BUR,"Burbank, CA",CA,California,14893,SMF,"Sacramento, CA",CA,California,1225,,,,,,,,1350,,,,1.0,A,0.0,,358.0,,,,,,
